Year_From,Year_To,Direction,State_To,County_To,State,County,State_From_Name,County_From_Name,Returns,Exemptions,Income
1992,1993,Inflow,36,19,36,27,NY,Dutchess,16,32,320
1992,1993,Inflow,36,19,31,153,Ne,Sarpy,13,50,468
1992,1993,Inflow,36,19,36,55,NY,Monroe,13,22,305
1992,1993,Inflow,36,19,36,83,NY,Rensselaer,13,22,217
1992,1993,Inflow,36,19,36,103,NY,Suffolk,13,18,185
1992,1993,Inflow,36,19,15,3,Hi,Honolulu,12,36,393
1992,1993,Inflow,36,19,36,61,NY,New York,12,18,339
1992,1993,Inflow,36,19,9,9,Ct,New Haven,12,25,325
1992,1993,Inflow,36,19,36,29,NY,Erie,11,20,166
1992,1993,Inflow,36,19,36,59,NY,Nassau,11,23,421
1992,1993,Inflow,36,19,36,13,NY,Chautauqua,11,28,292
1992,1993,Inflow,36,19,36,81,NY,Queens,11,22,344
1992,1993,Inflow,36,19,36,71,NY,Orange,10,17,265
1992,1993,Inflow,36,19,36,119,NY,Westchester,10,11,186
1992,1993,Inflow,36,19,36,45,NY,Jefferson,10,15,279
1992,1993,Inflow,36,19,6,37,Ca,Los Angeles,10,18,311
1992,1993,Inflow,36,19,63,10,XX,Same State,117,225,2832
1992,1993,Inflow,36,19,63,11,XX,Region 1: Northeast,241,477,5938
1992,1993,Inflow,36,19,63,12,XX,Region 2: Midwest,103,221,4046
1992,1993,Inflow,36,19,63,13,XX,Region 3: South,266,627,6157
1992,1993,Inflow,36,19,63,14,XX,Region 4: West,147,348,3368
1992,1993,Inflow,36,19,63,50,NY,County Non-Migrant,26495,61650,810916
1992,1993,Inflow,36,21,0,1,NY,Columbia,1169,2209,42067
1992,1993,Inflow,36,21,36,27,NY,Dutchess,147,279,5303
1992,1993,Inflow,36,21,36,83,NY,Rensselaer,138,277,4542
1992,1993,Inflow,36,21,36,1,NY,Albany,88,153,3163
1992,1993,Inflow,36,21,36,61,NY,New York,70,113,4504
1992,1993,Inflow,36,21,25,3,Ma,Berkshire,52,96,1211
1992,1993,Inflow,36,21,36,39,NY,Greene,42,75,948
1992,1993,Inflow,36,21,36,119,NY,Westchester,29,56,1543
1992,1993,Inflow,36,21,36,93,NY,Schenectady,28,52,999
1992,1993,Inflow,36,21,36,111,NY,Ulster,26,46,876
1992,1993,Inflow,36,21,36,81,NY,Queens,24,44,868
1992,1993,Inflow,36,21,36,91,NY,Saratoga,23,40,763
1992,1993,Inflow,36,21,36,103,NY,Suffolk,22,55,1275
1992,1993,Inflow,36,21,36,59,NY,Nassau,21,38,779
1992,1993,Inflow,36,21,36,47,NY,Kings,19,34,928
1992,1993,Inflow,36,21,36,71,NY,Orange,14,29,338
1992,1993,Inflow,36,21,9,1,Ct,Fairfield,14,34,893
1992,1993,Inflow,36,21,36,5,NY,Bronx,11,23,323
1992,1993,Inflow,36,21,9,5,Ct,Litchfield,10,22,299
1992,1993,Inflow,36,21,63,10,XX,Same State,86,167,2314
1992,1993,Inflow,36,21,63,11,XX,Region 1: Northeast,126,226,5830
1992,1993,Inflow,36,21,63,12,XX,Region 2: Midwest,34,73,901
1992,1993,Inflow,36,21,63,13,XX,Region 3: South,101,201,1951
1992,1993,Inflow,36,21,63,14,XX,Region 4: West,44,76,1516
1992,1993,Inflow,36,21,63,50,NY,County Non-Migrant,21201,46392,696362
1992,1993,Inflow,36,23,0,1,NY,Cortland,994,1890,23767
1992,1993,Inflow,36,23,36,109,NY,Tompkins,177,331,3433
1992,1993,Inflow,36,23,36,67,NY,Onondaga,140,302,3605
1992,1993,Inflow,36,23,36,7,NY,Broome,40,73,862
1992,1993,Inflow,36,23,36,11,NY,Cayuga,39,69,653
1992,1993,Inflow,36,23,36,17,NY,Chenango,39,87,661
1992,1993,Inflow,36,23,36,53,NY,Madison,27,57,557
1992,1993,Inflow,36,23,36,107,NY,Tioga,21,36,349
1992,1993,Inflow,36,23,36,65,NY,Oneida,14,23,301
1992,1993,Inflow,36,23,36,75,NY,Oswego,14,25,295
1992,1993,Inflow,36,23,36,45,NY,Jefferson,14,22,342
1992,1993,Inflow,36,23,36,55,NY,Monroe,14,25,309
1992,1993,Inflow,36,23,36,103,NY,Suffolk,13,23,216
1992,1993,Inflow,36,23,36,29,NY,Erie,12,16,339
1992,1993,Inflow,36,23,57,5,FR,APO / FPO Zip Code,11,18,159
1992,1993,Inflow,36,23,36,99,NY,Seneca,11,20,249
1992,1993,Inflow,36,23,36,69,NY,Ontario,10,15,351
1992,1993,Inflow,36,23,36,81,NY,Queens,10,18,265
1992,1993,Inflow,36,23,63,10,XX,Same State,117,207,2785
1992,1993,Inflow,36,23,63,11,XX,Region 1: Northeast,94,183,4215
1992,1993,Inflow,36,23,63,12,XX,Region 2: Midwest,29,67,632
1992,1993,Inflow,36,23,63,13,XX,Region 3: South,113,216,2691
1992,1993,Inflow,36,23,63,14,XX,Region 4: West,35,57,498
1992,1993,Inflow,36,23,63,50,NY,County Non-Migrant,15846,36082,463586
1992,1993,Inflow,36,25,0,1,NY,Delaware,948,1840,23659
1992,1993,Inflow,36,25,36,77,NY,Otsego,173,360,3245
1992,1993,Inflow,36,25,36,17,NY,Chenango,78,142,1461
1992,1993,Inflow,36,25,36,7,NY,Broome,45,90,940
1992,1993,Inflow,36,25,36,61,NY,New York,44,85,2570
1992,1993,Inflow,36,25,36,103,NY,Suffolk,40,82,961
1992,1993,Inflow,36,25,36,59,NY,Nassau,37,71,1034
1992,1993,Inflow,36,25,36,81,NY,Queens,36,61,1286
1992,1993,Inflow,36,25,36,111,NY,Ulster,25,43,450
1992,1993,Inflow,36,25,36,119,NY,Westchester,22,37,819
1992,1993,Inflow,36,25,36,95,NY,Schoharie,20,35,293
1992,1993,Inflow,36,25,36,47,NY,Kings,17,36,1080
1992,1993,Inflow,36,25,36,39,NY,Greene,16,35,329
1992,1993,Inflow,36,25,36,105,NY,Sullivan,14,30,175
1992,1993,Inflow,36,25,36,87,NY,Rockland,14,28,357
1992,1993,Inflow,36,25,36,71,NY,Orange,12,19,274
1992,1993,Inflow,36,25,34,3,NJ,Bergen,11,25,429
1992,1993,Inflow,36,25,57,5,FR,APO / FPO Zip Code,11,16,143
1992,1993,Inflow,36,25,63,10,XX,Same State,119,232,3024
1992,1993,Inflow,36,25,63,11,XX,Region 1: Northeast,90,183,2467
1992,1993,Inflow,36,25,63,12,XX,Region 2: Midwest,15,35,333
1992,1993,Inflow,36,25,63,13,XX,Region 3: South,73,134,1448
1992,1993,Inflow,36,25,63,14,XX,Region 4: West,36,61,541
1992,1993,Inflow,36,25,63,50,NY,County Non-Migrant,15999,36107,423079
1992,1993,Inflow,36,27,0,1,NY,Dutchess,4817,9384,184914
1992,1993,Inflow,36,27,36,119,NY,Westchester,810,1762,34896
1992,1993,Inflow,36,27,36,79,NY,Putnam,473,962,17191
1992,1993,Inflow,36,27,36,111,NY,Ulster,449,804,15428
1992,1993,Inflow,36,27,36,71,NY,Orange,271,526,8141
1992,1993,Inflow,36,27,36,5,NY,Bronx,207,514,8104
1992,1993,Inflow,36,27,36,61,NY,New York,150,247,10320
1992,1993,Inflow,36,27,36,81,NY,Queens,117,243,4917
1992,1993,Inflow,36,27,36,21,NY,Columbia,109,234,2979
1992,1993,Inflow,36,27,9,1,Ct,Fairfield,99,186,4818
1992,1993,Inflow,36,27,36,47,NY,Kings,97,213,3713
1992,1993,Inflow,36,27,57,1,FR,Foreign / Overseas,65,89,2271
1992,1993,Inflow,36,27,36,103,NY,Suffolk,60,115,1629
1992,1993,Inflow,36,27,36,59,NY,Nassau,58,114,2872
1992,1993,Inflow,36,27,36,1,NY,Albany,48,95,1112
1992,1993,Inflow,36,27,36,105,NY,Sullivan,41,74,1119
1992,1993,Inflow,36,27,9,5,Ct,Litchfield,38,59,1171
1992,1993,Inflow,36,27,36,87,NY,Rockland,36,70,1527
1992,1993,Inflow,36,27,6,37,Ca,Los Angeles,36,55,759
1992,1993,Inflow,36,27,9,9,Ct,New Haven,34,57,1067
1992,1993,Inflow,36,27,57,5,FR,APO / FPO Zip Code,32,58,763
1992,1993,Inflow,36,27,36,7,NY,Broome,30,71,1988
1992,1993,Inflow,36,27,36,29,NY,Erie,29,48,762
1992,1993,Inflow,36,27,36,67,NY,Onondaga,27,38,782
1992,1993,Inflow,36,27,34,3,NJ,Bergen,27,53,853
1992,1993,Inflow,36,27,36,91,NY,Saratoga,26,55,905
1992,1993,Inflow,36,27,36,93,NY,Schenectady,24,42,614
1992,1993,Inflow,36,27,36,39,NY,Greene,23,39,812
1992,1993,Inflow,36,27,9,3,Ct,Hartford,22,39,797
1992,1993,Inflow,36,27,51,59,Va,Fairfax,20,44,940
1992,1993,Inflow,36,27,36,65,NY,Oneida,20,35,533
1992,1993,Inflow,36,27,25,17,Ma,Middlesex,20,28,458
1992,1993,Inflow,36,27,6,73,Ca,San Diego,19,33,478
1992,1993,Inflow,36,27,50,7,Vt,Chittenden,18,48,1452
1992,1993,Inflow,36,27,12,11,Fl,Broward,17,23,360
1992,1993,Inflow,36,27,36,83,NY,Rensselaer,17,25,393
1992,1993,Inflow,36,27,12,99,Fl,Palm Beach,17,39,623
1992,1993,Inflow,36,27,25,25,Ma,Suffolk,16,19,327
1992,1993,Inflow,36,27,36,55,NY,Monroe,16,27,672
1992,1993,Inflow,36,27,34,17,NJ,Hudson,15,25,447
1992,1993,Inflow,36,27,6,85,Ca,Santa Clara,13,28,896
1992,1993,Inflow,36,27,15,3,Hi,Honolulu,13,22,337
1992,1993,Inflow,36,27,34,13,NJ,Essex,13,25,311
1992,1993,Inflow,36,27,12,95,Fl,Orange,13,24,183
1992,1993,Inflow,36,27,17,31,Il,Cook,13,22,452
1992,1993,Inflow,36,27,51,153,Va,Prince William,13,36,855
1992,1993,Inflow,36,27,36,107,NY,Tioga,13,28,660
1992,1993,Inflow,36,27,36,85,NY,Richmond,12,24,449
1992,1993,Inflow,36,27,6,59,Ca,Orange,12,27,344
1992,1993,Inflow,36,27,34,23,NJ,Middlesex,12,25,664
1992,1993,Inflow,36,27,37,183,NC,Wake,12,16,344
1992,1993,Inflow,36,27,36,19,NY,Clinton,12,18,280
1992,1993,Inflow,36,27,12,57,Fl,Hillsborough,12,28,322
1992,1993,Inflow,36,27,36,109,NY,Tompkins,11,20,365
1992,1993,Inflow,36,27,4,13,Az,Maricopa,11,20,514
1992,1993,Inflow,36,27,36,89,NY,St. Lawrence,11,23,207
1992,1993,Inflow,36,27,34,27,NJ,Morris,11,23,702
1992,1993,Inflow,36,27,25,27,Ma,Worcester,11,31,485
1992,1993,Inflow,36,27,24,31,Md,Montgomery,11,16,408
1992,1993,Inflow,36,27,25,21,Ma,Norfolk,11,23,541
1992,1993,Inflow,36,27,42,91,Pa,Montgomery,10,24,445
1992,1993,Inflow,36,27,63,10,XX,Same State,101,188,2494
1992,1993,Inflow,36,27,63,11,XX,Region 1: Northeast,283,495,9133
1992,1993,Inflow,36,27,63,12,XX,Region 2: Midwest,102,162,1926
1992,1993,Inflow,36,27,63,13,XX,Region 3: South,326,607,19283
1992,1993,Inflow,36,27,63,14,XX,Region 4: West,122,221,3321
1992,1993,Inflow,36,27,63,50,NY,County Non-Migrant,90239,203110,3750262
1992,1993,Inflow,36,29,0,1,NY,Erie,9076,16089,247465
1992,1993,Inflow,36,29,36,63,NY,Niagara,1444,2592,36516
1992,1993,Inflow,36,29,57,1,FR,Foreign / Overseas,463,544,3976
1992,1993,Inflow,36,29,36,55,NY,Monroe,438,657,10627
1992,1993,Inflow,36,29,36,9,NY,Cattaraugus,298,547,6289
1992,1993,Inflow,36,29,36,13,NY,Chautauqua,293,478,6616
1992,1993,Inflow,36,29,36,67,NY,Onondaga,218,349,6449
1992,1993,Inflow,36,29,57,5,FR,APO / FPO Zip Code,185,334,3423
1992,1993,Inflow,36,29,36,121,NY,Wyoming,160,292,3501
1992,1993,Inflow,36,29,36,37,NY,Genesee,154,283,3588
1992,1993,Inflow,36,29,6,37,Ca,Los Angeles,102,174,3452
1992,1993,Inflow,36,29,36,103,NY,Suffolk,93,146,2902
1992,1993,Inflow,36,29,36,61,NY,New York,90,138,2466
1992,1993,Inflow,36,29,36,3,NY,Allegany,77,123,1477
1992,1993,Inflow,36,29,36,59,NY,Nassau,72,99,1951
1992,1993,Inflow,36,29,36,81,NY,Queens,71,113,1551
1992,1993,Inflow,36,29,36,1,NY,Albany,71,104,2166
1992,1993,Inflow,36,29,12,103,Fl,Pinellas,70,119,1686
1992,1993,Inflow,36,29,36,65,NY,Oneida,70,141,1836
1992,1993,Inflow,36,29,6,73,Ca,San Diego,70,110,1227
1992,1993,Inflow,36,29,42,3,Pa,Allegheny,69,124,4482
1992,1993,Inflow,36,29,12,11,Fl,Broward,66,105,1611
1992,1993,Inflow,36,29,36,119,NY,Westchester,64,102,2366
1992,1993,Inflow,36,29,36,47,NY,Kings,59,89,1141
1992,1993,Inflow,36,29,36,7,NY,Broome,59,101,1521
1992,1993,Inflow,36,29,25,17,Ma,Middlesex,56,78,1912
1992,1993,Inflow,36,29,36,69,NY,Ontario,54,77,1085
1992,1993,Inflow,36,29,39,35,Oh,Cuyahoga,53,107,1834
1992,1993,Inflow,36,29,17,31,Il,Cook,53,103,2808
1992,1993,Inflow,36,29,42,49,Pa,Erie,50,103,1355
1992,1993,Inflow,36,29,4,13,Az,Maricopa,45,83,1201
1992,1993,Inflow,36,29,12,99,Fl,Palm Beach,43,71,730
1992,1993,Inflow,36,29,36,91,NY,Saratoga,41,72,1389
1992,1993,Inflow,36,29,36,27,NY,Dutchess,40,81,1373
1992,1993,Inflow,36,29,25,25,Ma,Suffolk,38,59,886
1992,1993,Inflow,36,29,6,59,Ca,Orange,38,70,1120
1992,1993,Inflow,36,29,36,75,NY,Oswego,36,53,675
1992,1993,Inflow,36,29,36,45,NY,Jefferson,35,71,865
1992,1993,Inflow,36,29,12,95,Fl,Orange,34,64,696
1992,1993,Inflow,36,29,36,117,NY,Wayne,34,56,742
1992,1993,Inflow,36,29,48,201,Tx,Harris,34,63,734
1992,1993,Inflow,36,29,36,73,NY,Orleans,33,54,762
1992,1993,Inflow,36,29,15,3,Hi,Honolulu,32,70,963
1992,1993,Inflow,36,29,39,49,Oh,Franklin,31,63,846
1992,1993,Inflow,36,29,36,71,NY,Orange,31,52,602
1992,1993,Inflow,36,29,9,3,Ct,Hartford,31,72,1481
1992,1993,Inflow,36,29,37,133,NC,Onslow,31,73,503
1992,1993,Inflow,36,29,36,109,NY,Tompkins,31,47,656
1992,1993,Inflow,36,29,24,31,Md,Montgomery,30,58,1325
1992,1993,Inflow,36,29,26,125,Mi,Oakland,29,65,1729
1992,1993,Inflow,36,29,36,93,NY,Schenectady,28,55,728
1992,1993,Inflow,36,29,12,25,Fl,Dade,28,47,443
1992,1993,Inflow,36,29,12,57,Fl,Hillsborough,28,50,653
1992,1993,Inflow,36,29,51,810,Va,Virginia Beach city,28,53,667
1992,1993,Inflow,36,29,36,15,NY,Chemung,28,33,596
1992,1993,Inflow,36,29,36,5,NY,Bronx,28,45,541
1992,1993,Inflow,36,29,36,51,NY,Livingston,28,48,689
1992,1993,Inflow,36,29,37,51,NC,Cumberland,27,57,689
1992,1993,Inflow,36,29,9,1,Ct,Fairfield,27,62,2552
1992,1993,Inflow,36,29,36,101,NY,Steuben,27,46,464
1992,1993,Inflow,36,29,32,3,Nv,Clark,26,39,542
1992,1993,Inflow,36,29,4,19,Az,Pima,25,38,546
1992,1993,Inflow,36,29,25,21,Ma,Norfolk,24,43,1020
1992,1993,Inflow,36,29,42,101,Pa,Philadelphia,24,41,720
1992,1993,Inflow,36,29,24,3,Md,Anne Arundel,24,42,835
1992,1993,Inflow,36,29,34,23,NJ,Middlesex,24,49,1144
1992,1993,Inflow,36,29,48,113,Tx,Dallas,24,44,623
1992,1993,Inflow,36,29,36,89,NY,St. Lawrence,24,42,484
1992,1993,Inflow,36,29,6,71,Ca,San Bernardino,23,51,366
1992,1993,Inflow,36,29,26,163,Mi,Wayne,23,59,930
1992,1993,Inflow,36,29,6,1,Ca,Alameda,22,42,727
1992,1993,Inflow,36,29,6,75,Ca,San Francisco,22,29,491
1992,1993,Inflow,36,29,36,111,NY,Ulster,22,41,554
1992,1993,Inflow,36,29,36,83,NY,Rensselaer,21,28,629
1992,1993,Inflow,36,29,13,121,Ga,Fulton,21,42,832
1992,1993,Inflow,36,29,9,9,Ct,New Haven,21,37,1040
1992,1993,Inflow,36,29,24,5,Md,Baltimore,21,47,1112
1992,1993,Inflow,36,29,6,85,Ca,Santa Clara,21,30,924
1992,1993,Inflow,36,29,12,71,Fl,Lee,21,38,339
1992,1993,Inflow,36,29,51,710,Va,Norfolk city,20,47,630
1992,1993,Inflow,36,29,12,9,Fl,Brevard,20,45,524
1992,1993,Inflow,36,29,36,87,NY,Rockland,19,30,441
1992,1993,Inflow,36,29,9,11,Ct,New London,19,42,630
1992,1993,Inflow,36,29,36,11,NY,Cayuga,19,24,385
1992,1993,Inflow,36,29,34,3,NJ,Bergen,18,41,837
1992,1993,Inflow,36,29,12,31,Fl,Duval,18,35,323
1992,1993,Inflow,36,29,48,27,Tx,Bell,18,33,432
1992,1993,Inflow,36,29,34,13,NJ,Essex,18,45,756
1992,1993,Inflow,36,29,12,115,Fl,Sarasota,18,30,304
1992,1993,Inflow,36,29,53,33,Wa,King,18,30,329
1992,1993,Inflow,36,29,26,99,Mi,Macomb,17,29,606
1992,1993,Inflow,36,29,51,59,Va,Fairfax,17,38,535
1992,1993,Inflow,36,29,44,7,RI,Providence,17,28,608
1992,1993,Inflow,36,29,39,113,Oh,Montgomery,17,26,308
1992,1993,Inflow,36,29,10,3,De,New Castle,17,36,1056
1992,1993,Inflow,36,29,26,161,Mi,Washtenaw,17,32,1055
1992,1993,Inflow,36,29,12,101,Fl,Pasco,17,29,269
1992,1993,Inflow,36,29,8,41,Co,El Paso,16,35,347
1992,1993,Inflow,36,29,11,1,DC,"Wash.,D.C.",16,20,378
1992,1993,Inflow,36,29,36,19,NY,Clinton,16,25,360
1992,1993,Inflow,36,29,17,43,Il,Du Page,15,36,853
1992,1993,Inflow,36,29,39,153,Oh,Summit,15,21,539
1992,1993,Inflow,36,29,39,61,Oh,Hamilton,15,29,441
1992,1993,Inflow,36,29,39,95,Oh,Lucas,15,31,929
1992,1993,Inflow,36,29,13,89,Ga,De Kalb,14,30,387
1992,1993,Inflow,36,29,45,19,SC,Charleston,14,36,352
1992,1993,Inflow,36,29,42,29,Pa,Chester,14,28,605
1992,1993,Inflow,36,29,29,189,Mo,St. Louis,14,25,1546
1992,1993,Inflow,36,29,24,33,Md,Prince George's,14,30,515
1992,1993,Inflow,36,29,42,91,Pa,Montgomery,14,28,508
1992,1993,Inflow,36,29,34,25,NJ,Monmouth,14,27,471
1992,1993,Inflow,36,29,51,13,Va,Arlington,14,18,365
1992,1993,Inflow,36,29,26,65,Mi,Ingham,13,24,355
1992,1993,Inflow,36,29,33,11,NH,Hillsborough,13,33,707
1992,1993,Inflow,36,29,53,53,Wa,Pierce,13,23,261
1992,1993,Inflow,36,29,25,27,Ma,Worcester,13,24,567
1992,1993,Inflow,36,29,39,85,Oh,Lake,13,25,539
1992,1993,Inflow,36,29,27,53,Mn,Hennepin,12,30,522
1992,1993,Inflow,36,29,33,15,NH,Rockingham,12,27,606
1992,1993,Inflow,36,29,37,183,NC,Wake,12,22,258
1992,1993,Inflow,36,29,6,53,Ca,Monterey,12,29,221
1992,1993,Inflow,36,29,13,135,Ga,Gwinnett,12,21,461
1992,1993,Inflow,36,29,51,510,Va,Alexandria city,11,14,325
1992,1993,Inflow,36,29,24,510,Md,Baltimore city,11,11,167
1992,1993,Inflow,36,29,37,119,NC,Mecklenburg,11,28,352
1992,1993,Inflow,36,29,13,67,Ga,Cobb,11,15,200
1992,1993,Inflow,36,29,22,115,La,Vernon,11,19,207
1992,1993,Inflow,36,29,25,9,Ma,Essex,11,19,557
1992,1993,Inflow,36,29,36,35,NY,Fulton,11,17,148
1992,1993,Inflow,36,29,17,97,Il,Lake,11,33,937
1992,1993,Inflow,36,29,47,37,Tn,Davidson,11,19,267
1992,1993,Inflow,36,29,25,23,Ma,Plymouth,11,23,459
1992,1993,Inflow,36,29,42,39,Pa,Crawford,11,15,181
1992,1993,Inflow,36,29,57,3,FR,Foreign / Puerto Rico,11,23,167
1992,1993,Inflow,36,29,50,7,Vt,Chittenden,11,23,457
1992,1993,Inflow,36,29,34,27,NJ,Morris,11,22,870
1992,1993,Inflow,36,29,37,49,NC,Craven,11,26,216
1992,1993,Inflow,36,29,8,31,Co,Denver,11,23,276
1992,1993,Inflow,36,29,36,23,NY,Cortland,11,13,177
1992,1993,Inflow,36,29,12,81,Fl,Manatee,10,17,119
1992,1993,Inflow,36,29,48,439,Tx,Tarrant,10,20,335
1992,1993,Inflow,36,29,55,79,Wi,Milwaukee,10,15,221
1992,1993,Inflow,36,29,40,143,Ok,Tulsa,10,18,202
1992,1993,Inflow,36,29,35,1,NM,Bernalillo,10,18,211
1992,1993,Inflow,36,29,36,77,NY,Otsego,10,23,182
1992,1993,Inflow,36,29,6,65,Ca,Riverside,10,20,275
1992,1993,Inflow,36,29,6,67,Ca,Sacramento,10,20,215
1992,1993,Inflow,36,29,34,5,NJ,Burlington,10,16,284
1992,1993,Inflow,36,29,34,39,NJ,Union,10,22,618
1992,1993,Inflow,36,29,48,29,Tx,Bexar,10,20,551
1992,1993,Inflow,36,29,29,95,Mo,Jackson,10,15,264
1992,1993,Inflow,36,29,63,10,XX,Same State,106,167,2204
1992,1993,Inflow,36,29,63,11,XX,Region 1: Northeast,344,678,11359
1992,1993,Inflow,36,29,63,12,XX,Region 2: Midwest,380,774,15081
1992,1993,Inflow,36,29,63,13,XX,Region 3: South,621,1275,17058
1992,1993,Inflow,36,29,63,14,XX,Region 4: West,220,424,6230
1992,1993,Inflow,36,29,63,50,NY,County Non-Migrant,351635,742810,11738114
1992,1993,Inflow,36,31,0,1,NY,Essex,812,1551,19486
1992,1993,Inflow,36,31,36,19,NY,Clinton,100,208,2106
1992,1993,Inflow,36,31,36,33,NY,Franklin,91,192,1980
1992,1993,Inflow,36,31,36,113,NY,Warren,37,88,853
1992,1993,Inflow,36,31,36,1,NY,Albany,32,52,961
1992,1993,Inflow,36,31,57,1,FR,Foreign / Overseas,27,39,259
1992,1993,Inflow,36,31,36,91,NY,Saratoga,24,43,663
1992,1993,Inflow,36,31,36,89,NY,St. Lawrence,19,32,464
1992,1993,Inflow,36,31,36,103,NY,Suffolk,15,24,280
1992,1993,Inflow,36,31,36,67,NY,Onondaga,14,21,220
1992,1993,Inflow,36,31,36,115,NY,Washington,13,25,210
1992,1993,Inflow,36,31,36,93,NY,Schenectady,12,13,210
1992,1993,Inflow,36,31,50,1,Vt,Addison,12,21,298
1992,1993,Inflow,36,31,57,5,FR,APO / FPO Zip Code,10,28,267
1992,1993,Inflow,36,31,63,10,XX,Same State,139,259,3456
1992,1993,Inflow,36,31,63,11,XX,Region 1: Northeast,119,230,4067
1992,1993,Inflow,36,31,63,12,XX,Region 2: Midwest,31,51,791
1992,1993,Inflow,36,31,63,13,XX,Region 3: South,82,156,1677
1992,1993,Inflow,36,31,63,14,XX,Region 4: West,35,69,724
1992,1993,Inflow,36,31,63,50,NY,County Non-Migrant,12875,28908,357989
1992,1993,Inflow,36,33,0,1,NY,Franklin,798,1692,17954
1992,1993,Inflow,36,33,36,89,NY,St. Lawrence,104,232,2040
1992,1993,Inflow,36,33,36,31,NY,Essex,79,156,1958
1992,1993,Inflow,36,33,36,19,NY,Clinton,64,117,1160
1992,1993,Inflow,36,33,36,67,NY,Onondaga,30,51,548
1992,1993,Inflow,36,33,36,65,NY,Oneida,18,33,278
1992,1993,Inflow,36,33,36,55,NY,Monroe,16,28,247
1992,1993,Inflow,36,33,36,45,NY,Jefferson,15,31,333
1992,1993,Inflow,36,33,36,91,NY,Saratoga,14,20,259
1992,1993,Inflow,36,33,57,5,FR,APO / FPO Zip Code,14,30,334
1992,1993,Inflow,36,33,36,1,NY,Albany,13,19,450
1992,1993,Inflow,36,33,36,27,NY,Dutchess,12,28,299
1992,1993,Inflow,36,33,36,75,NY,Oswego,11,26,267
1992,1993,Inflow,36,33,63,10,XX,Same State,127,261,2827
1992,1993,Inflow,36,33,63,11,XX,Region 1: Northeast,112,247,2991
1992,1993,Inflow,36,33,63,12,XX,Region 2: Midwest,22,58,479
1992,1993,Inflow,36,33,63,13,XX,Region 3: South,90,206,1740
1992,1993,Inflow,36,33,63,14,XX,Region 4: West,57,149,1744
1992,1993,Inflow,36,33,63,50,NY,County Non-Migrant,14472,33786,382694
1992,1993,Inflow,36,35,0,1,NY,Fulton,922,1840,21733
1992,1993,Inflow,36,35,36,57,NY,Montgomery,250,512,5058
1992,1993,Inflow,36,35,36,91,NY,Saratoga,78,175,1923
1992,1993,Inflow,36,35,36,93,NY,Schenectady,73,152,2344
1992,1993,Inflow,36,35,36,43,NY,Herkimer,42,77,682
1992,1993,Inflow,36,35,36,1,NY,Albany,42,58,933
1992,1993,Inflow,36,35,36,41,NY,Hamilton,20,41,279
1992,1993,Inflow,36,35,36,65,NY,Oneida,16,31,395
1992,1993,Inflow,36,35,36,113,NY,Warren,14,26,305
1992,1993,Inflow,36,35,36,103,NY,Suffolk,12,19,158
1992,1993,Inflow,36,35,36,83,NY,Rensselaer,10,14,269
1992,1993,Inflow,36,35,63,10,XX,Same State,116,250,4182
1992,1993,Inflow,36,35,63,11,XX,Region 1: Northeast,100,179,2394
1992,1993,Inflow,36,35,63,12,XX,Region 2: Midwest,19,43,380
1992,1993,Inflow,36,35,63,13,XX,Region 3: South,95,195,1717
1992,1993,Inflow,36,35,63,14,XX,Region 4: West,35,68,714
1992,1993,Inflow,36,35,63,50,NY,County Non-Migrant,18621,41442,532272
1992,1993,Inflow,36,37,0,1,NY,Genesee,1188,2366,28752
1992,1993,Inflow,36,37,36,55,NY,Monroe,279,537,6968
1992,1993,Inflow,36,37,36,29,NY,Erie,222,457,5992
1992,1993,Inflow,36,37,36,121,NY,Wyoming,126,283,2538
1992,1993,Inflow,36,37,36,51,NY,Livingston,65,123,1447
1992,1993,Inflow,36,37,36,73,NY,Orleans,51,104,992
1992,1993,Inflow,36,37,36,63,NY,Niagara,34,55,776
1992,1993,Inflow,36,37,36,69,NY,Ontario,17,38,364
1992,1993,Inflow,36,37,36,3,NY,Allegany,14,31,370
1992,1993,Inflow,36,37,36,67,NY,Onondaga,13,26,360
1992,1993,Inflow,36,37,36,117,NY,Wayne,11,30,381
1992,1993,Inflow,36,37,63,10,XX,Same State,104,180,2117
1992,1993,Inflow,36,37,63,11,XX,Region 1: Northeast,54,116,1792
1992,1993,Inflow,36,37,63,12,XX,Region 2: Midwest,36,68,911
1992,1993,Inflow,36,37,63,13,XX,Region 3: South,110,215,2318
1992,1993,Inflow,36,37,63,14,XX,Region 4: West,40,76,1114
1992,1993,Inflow,36,37,63,15,XX,Foreign,12,27,312
1992,1993,Inflow,36,37,63,50,NY,County Non-Migrant,21984,50726,719723
1992,1993,Inflow,36,39,0,1,NY,Greene,955,1839,25735
1992,1993,Inflow,36,39,36,1,NY,Albany,199,392,5240
1992,1993,Inflow,36,39,36,111,NY,Ulster,92,165,2221
1992,1993,Inflow,36,39,36,81,NY,Queens,55,121,1825
1992,1993,Inflow,36,39,36,21,NY,Columbia,53,102,1033
1992,1993,Inflow,36,39,36,59,NY,Nassau,33,66,725
1992,1993,Inflow,36,39,36,27,NY,Dutchess,31,57,950
1992,1993,Inflow,36,39,36,83,NY,Rensselaer,28,49,795
1992,1993,Inflow,36,39,36,119,NY,Westchester,27,60,670
1992,1993,Inflow,36,39,36,47,NY,Kings,26,63,902
